date,西湖,河口湖,山中湖,精進湖,本栖湖
2006-12-25,0.55,-1.95,2.05,0.21,-0.28
2006-12-26,0.54,-1.95,2.07,0.22,-0.29
2006-12-27,0.63,-1.83,2.24,0.3,-0.21
2006-12-28,0.63,-1.84,2.23,0.3,-0.2
2006-12-29,0.63,-1.84,2.21,0.3,-0.2
2006-12-30,0.63,-1.85,2.2,0.29,-0.21
2006-12-31,0.63,-1.85,2.19,0.28,-0.22
2007-01-01,0.62,-1.86,2.18,0.28,-0.22
2007-01-02,0.62,-1.86,2.17,0.27,-0.23
2007-01-03,0.61,-1.88,2.17,0.27,-0.24
2007-01-04,0.61,-1.88,2.16,0.26,-0.24
2007-01-05,0.6,-1.88,2.15,0.25,-0.25
2007-01-06,0.6,-1.88,2.16,0.27,-0.25
2007-01-07,0.61,-1.86,2.19,0.28,-0.22
2007-01-08,0.6,-1.87,2.18,0.26,-0.23
2007-01-09,0.59,-1.88,2.17,0.25,-0.24
2007-01-10,0.59,-1.88,2.17,0.25,-0.24
2007-01-11,0.57,-1.88,2.16,0.24,-0.25
2007-01-12,0.57,-1.88,2.15,0.23,-0.27
2007-01-13,0.56,-1.89,2.14,0.22,-0.27
2007-01-14,0.55,-1.9,2.13,0.22,-0.28
2007-01-15,0.55,-1.91,2.13,0.2,-0.29
2007-01-16,0.54,-1.91,2.12,0.19,-0.3
2007-01-17,0.53,-1.93,2.12,0.18,-0.31
2007-01-18,0.53,-1.93,2.12,0.18,-0.32
2007-01-19,0.5,-1.93,2.11,0.17,-0.32
2007-01-20,0.5,-1.94,2.1,0.16,-0.33
2007-01-21,0.49,-1.94,2.1,0.15,-0.34
2007-01-22,0.49,-1.94,2.1,0.15,-0.34
2007-01-23,0.48,-1.95,2.1,0.14,-0.35
2007-01-24,0.47,-1.96,2.09,0.12,-0.36
2007-01-25,0.45,-1.97,2.09,0.11,-0.37
2007-01-26,0.45,-1.98,2.08,0.1,-0.38
2007-01-27,0.43,-1.98,2.08,0.1,-0.39
2007-01-28,0.43,-1.99,2.07,0.08,-0.4
2007-01-29,0.42,-2,2.07,0.07,-0.41
2007-01-30,0.41,-2.01,2.06,0.06,-0.42
2007-01-31,0.4,-2.02,2.05,0.05,-0.43
2007-02-01,0.39,-2.03,2.05,0.04,-0.44
2007-02-02,0.38,-2.05,2.04,0.03,-0.45
2007-02-03,0.36,-2.05,2.04,0.02,-0.46
2007-02-04,0.35,-2.06,2.03,0.01,-0.48
2007-02-05,0.35,-2.08,2.03,0,-0.49
2007-02-06,0.33,-2.09,2.02,0.02,-0.5
2007-02-07,0.32,-2.1,2.02,0.03,-0.51
2007-02-08,0.31,-2.11,2.01,0.05,-0.52
2007-02-09,0.29,-2.13,2.01,0.05,-0.53
2007-02-10,0.29,-2.13,2,0.05,-0.54
2007-02-11,0.27,-2.14,2,0.06,-0.55
2007-02-12,0.27,-2.16,1.99,0.08,-0.56
2007-02-13,0.25,-2.18,1.99,0.09,-0.57
2007-02-14,0.25,-2.18,1.99,0.07,-0.58
2007-02-15,0.27,-2.17,2.11,0.04,-0.53
2007-02-16,0.27,-2.18,2.1,0.05,-0.53
2007-02-17,0.26,-2.18,2.09,0.07,-0.54
2007-02-18,0.26,-2.18,2.1,0.06,-0.53
2007-02-19,0.26,-2.18,2.11,0.06,-0.53
2007-02-20,0.25,-2.19,2.1,0.07,-0.54
2007-02-21,0.24,-2.2,2.09,0.08,-0.55
2007-02-22,0.25,-2.21,2.09,0.09,-0.56
2007-02-23,0.24,-2.23,2.08,0.09,-0.56
2007-02-24,0.23,-2.23,2.08,0.1,-0.56
2007-02-25,0.23,-2.24,2.08,0.11,-0.57
2007-02-26,0.21,-2.25,2.07,0.12,-0.58
2007-02-27,0.21,-2.27,2.06,0.12,-0.59
2007-02-28,0.19,-2.28,2.06,0.13,-0.6
2007-03-01,0.2,-2.29,2.05,0.14,-0.61
2007-03-02,0.19,-2.3,2.04,0.15,-0.62
2007-03-03,0.18,-2.31,2.03,0.16,-0.63
2007-03-04,0.17,-2.33,2.03,0.17,-0.64
2007-03-05,0.15,-2.33,2.03,0.15,-0.65
2007-03-06,0.17,-2.33,2.09,0.13,-0.61
2007-03-07,0.17,-2.34,2.09,0.15,-0.61
2007-03-08,0.16,-2.35,2.08,0.16,-0.62
2007-03-09,0.15,-2.37,2.07,0.17,-0.63
2007-03-10,0.14,-2.38,2.06,0.18,-0.63
2007-03-11,0.14,-2.39,2.06,0.17,-0.62
2007-03-12,0.14,-2.4,2.06,0.17,-0.63
2007-03-13,0.14,-2.41,2.05,0.18,-0.64
2007-03-14,0.13,-2.43,2.04,0.19,-0.65
2007-03-15,0.12,-2.44,2.04,0.2,-0.66
2007-03-16,0.11,-2.45,2.03,0.21,-0.67
2007-03-17,0.11,-2.45,2.03,0.22,-0.67
2007-03-18,0.1,-2.48,2.02,0.23,-0.69
2007-03-19,0.11,-2.48,2.01,0.23,-0.69
2007-03-20,0.08,-2.49,2,0.24,-0.7
2007-03-21,0.07,-2.5,2,0.25,-0.71
2007-03-22,0.07,-2.51,1.99,0.26,-0.73
2007-03-23,0.06,-2.53,1.99,0.27,-0.74
2007-03-24,0.06,-2.57,1.98,0.28,-0.75
2007-03-25,0.06,-2.56,2.02,0.21,-0.68
2007-03-26,0.08,-2.56,2.07,0.2,-0.67
2007-03-27,0.07,-2.58,2.06,0.21,-0.67
2007-03-28,0.07,-2.58,2.06,0.21,-0.68
2007-03-29,0.07,-2.59,2.04,0.22,-0.69
2007-03-30,0.07,-2.6,2.07,0.22,-0.65
2007-03-31,0.08,-2.59,2.1,0.24,-0.66
2007-04-01,0.09,-2.59,2.09,0.24,-0.66
2007-04-02,0.11,-2.6,2.1,0.24,-0.66
2007-04-03,0.11,-2.61,2.1,0.24,-0.66
2007-04-04,0.12,-2.61,2.1,0.24,-0.65
2007-04-05,0.12,-2.63,2.09,0.24,-0.66
2007-04-06,0.12,-2.64,2.08,0.25,-0.67
2007-04-07,0.12,-2.65,2.07,0.25,-0.67
2007-04-08,0.12,-2.66,2.07,0.25,-0.68
2007-04-09,0.11,-2.66,2.06,0.26,-0.69
2007-04-10,0.11,-2.68,2.06,0.26,-0.69
2007-04-11,0.11,-2.69,2.05,0.27,-0.7
2007-04-12,0.11,-2.69,2.04,0.28,-0.7
2007-04-13,0.1,-2.7,2.03,0.28,-0.71
2007-04-14,0.12,-2.69,2.06,0.26,-0.7
2007-04-15,0.13,-2.71,2.05,0.27,-0.7
2007-04-16,0.12,-2.71,2.04,0.28,-0.71
2007-04-17,0.12,-2.71,2.05,0.27,-0.7
2007-04-18,0.13,-2.71,2.05,0.27,-0.7
2007-04-19,0.14,-2.71,2.06,0.26,-0.69
2007-04-20,0.14,-2.71,2.06,0.27,-0.7
2007-04-21,0.13,-2.72,2.05,0.27,-0.71
2007-04-22,0.12,-2.73,2.04,0.27,-0.72
2007-04-23,0.13,-2.74,2.04,0.28,-0.72
2007-04-24,0.14,-2.75,2.03,0.28,-0.72
2007-04-25,0.15,-2.74,2.06,0.24,-0.69
2007-04-26,0.17,-2.75,2.07,0.24,-0.7
2007-04-27,0.17,-2.76,2.06,0.24,-0.7
2007-04-28,0.18,-2.76,2.05,0.24,-0.7
2007-04-29,0.18,-2.76,2.05,0.24,-0.71
2007-04-30,0.18,-2.78,2.04,0.24,-0.72
2007-05-01,0.18,-2.79,2.02,0.24,-0.71
2007-05-02,0.18,-2.79,2.05,0.22,-0.69
2007-05-03,0.18,-2.8,2.04,0.23,-0.69
2007-05-04,0.18,-2.81,2.03,0.23,-0.71
2007-05-05,0.18,-2.82,2.01,0.23,-0.71
2007-05-06,0.17,-2.83,2.01,0.22,-0.69
2007-05-07,0.18,-2.81,2.04,0.2,-0.66
2007-05-08,0.18,-2.83,2.02,0.21,-0.66
2007-05-09,0.18,-2.84,2.01,0.21,-0.67
2007-05-10,0.17,-2.85,2.01,0.2,-0.67
2007-05-11,0.19,-2.85,2,0.2,-0.64
2007-05-12,0.18,-2.86,1.99,0.21,-0.66
2007-05-13,0.17,-2.87,1.98,0.21,-0.66
2007-05-14,0.17,-2.88,1.97,0.22,-0.66
2007-05-15,0.15,-2.89,1.96,0.22,-0.67
2007-05-16,0.15,-2.91,1.95,0.23,-0.68
2007-05-17,0.15,-2.91,1.94,0.21,-0.64
2007-05-18,0.15,-2.91,1.98,0.2,-0.64
2007-05-19,0.14,-2.93,1.96,0.21,-0.64
2007-05-20,0.15,-2.94,1.97,0.21,-0.65
2007-05-21,0.14,-2.95,1.96,0.22,-0.66
2007-05-22,0.14,-2.96,1.95,0.23,-0.66
2007-05-23,0.13,-2.98,1.94,0.23,-0.67
